author_id,author_name,recipient_id,recipient_name,category,count,contemporary_status,author_years,recipient_years
0331,김응조,0134,주세붕,차운,2,non_contemporary,1587-1667,1495-1554
0331,김응조,0164,박승임,차운,2,non_contemporary,1587-1667,1517-1586
0331,김응조,0132,송순,차운,2,non_contemporary,1587-1667,1493-1582
0331,김응조,0635,유주목,차운,2,impossible,1587-1667,1813-1872
0331,김응조,0168,허엽,차운,2,non_contemporary,1587-1667,1517-1580
0332,윤선도,0056,양성지,차운,2,non_contemporary,1587-1671,1415-1482
0333,장유,0033,하륜,차운,2,non_contemporary,1587-1638,1347-1416
0336,정백창,0018,이집,차운,2,non_contemporary,1588-1635,1327-1387
0338,윤순지,0487,신정하,차운,2,impossible,1591-1666,1680-1715
0339,오숙,0116,신광한,차운,2,non_contemporary,1592-1634,1484-1555
0340,정두경,0201,이이,차운,2,non_contemporary,1597-1673,1536-1584
0342,하홍도,0527,황경원,차운,2,impossible,1593-1666,1709-1787
0342,하홍도,0145,조식,차운,2,non_contemporary,1593-1666,1501-1572
0342,하홍도,0082,정수강,차운,2,non_contemporary,1593-1666,1454-1527
0346,윤순거,0069,김시습,차운,2,non_contemporary,1596-1668,1435-1493
0351,하진,0487,신정하,차운,2,impossible,1597-1658,1680-1715
0352,조찬한,0632,박규수,차운,2,impossible,1572-1631,1807-1877
0353,채유후,0129,민제인,차운,2,non_contemporary,1599-1660,1493-1549
0355,윤원거,0475,윤동수,차운,2,impossible,1601-1672,1674-1739
0356,김홍욱,0116,신광한,차운,2,non_contemporary,1602-1654,1484-1555
0356,김홍욱,0182,문익성,차운,2,non_contemporary,1602-1654,1526-1584
0357,정태화,0042,이원,차운,2,non_contemporary,1602-1673,1368-1429
0358,강백년,0081,남효온,차운,2,non_contemporary,1603-1681,1454-1492
0360,김득신,0126,정사룡,차운,2,non_contemporary,1604-1684,1491-1570
0360,김득신,0553,위백규,차운,2,impossible,1604-1684,1727-1798
0365,홍우원,0024,정도전,차운,2,non_contemporary,1605-1687,1342-1398
0367,송시열,0135,이해,차운,2,non_contemporary,1607-1689,1496-1550
0367,송시열,0193,윤두수,차운,2,non_contemporary,1607-1689,1533-1601
0368,유계,0127,기준,차운,2,non_contemporary,1607-1664,1492-1521
0369,이유태,0201,이이,차운,2,non_contemporary,1607-1684,1536-1584
0371,조복양,0168,허엽,차운,2,non_contemporary,1609-1671,1517-1580
0372,김익희,0116,신광한,차운,2,non_contemporary,1610-1656,1484-1555
0372,김익희,0148,홍섬,차운,2,non_contemporary,1610-1656,1504-1585
0374,박장원,0020,이색,차운,2,non_contemporary,1612-1671,1328-1396
0375,서필원,0113,김안로,차운,2,non_contemporary,1614-1671,1481-1537
0377,김좌명,0037,이행,차운,2,non_contemporary,1616-1671,1352-1432
0379,이은상,0294,권필,차운,2,non_contemporary,1617-1678,1569-1612
0379,이은상,0108,김안국,차운,2,non_contemporary,1617-1678,1478-1543
0383,홍여하,0144,이황,차운,2,non_contemporary,1621-1678,1501-1570
0387,이유장,0165,양사언,차운,2,non_contemporary,1625-1701,1517-1584
0391,이현일,0255,하수일,차운,2,non_contemporary,1627-1704,1553-1612
0391,이현일,0245,허봉,차운,2,non_contemporary,1627-1704,1551-1588
0391,이현일,0137,성운,차운,2,non_contemporary,1627-1704,1497-1579
0395,남용익,0062,조려,차운,2,non_contemporary,1628-1692,1420-1489
0395,남용익,0108,김안국,차운,2,non_contemporary,1628-1692,1478-1543
0396,남구만,0082,정수강,차운,2,non_contemporary,1629-1711,1454-1527
0404,박세채,0144,이황,차운,2,non_contemporary,1631-1695,1501-1570
0408,이민서,0661,이건창,차운,2,impossible,1633-1688,1852-1898
0408,이민서,0168,허엽,차운,2,non_contemporary,1633-1688,1517-1580
0410,김석주,0042,이원,차운,2,non_contemporary,1634-1684,1368-1429
0413,유세명,0662,이남규,차운,2,impossible,1636-1690,1855-1907
0413,유세명,0224,류성룡,차운,2,non_contemporary,1636-1690,1542-1607
0413,유세명,0287,강항,차운,2,non_contemporary,1636-1690,1567-1618
0415,조정만,0300,이안눌,차운,2,non_contemporary,1656-1739,1571-1637
0418,임방,0300,이안눌,차운,2,non_contemporary,1640-1724,1571-1637
0418,임방,0168,허엽,차운,2,non_contemporary,1640-1724,1517-1580
0419,이기홍,0201,이이,차운,2,non_contemporary,1641-1708,1536-1584
0423,오도일,0282,이정귀,차운,2,non_contemporary,1645-1703,1564-1635
0425,최석정,0155,정황,차운,2,non_contemporary,1646-1715,1512-1560
0425,최석정,0117,김정국,차운,2,non_contemporary,1646-1715,1485-1541
0426,김간,0350,이상질,차운,2,non_contemporary,1646-1732,1597-1635
0428,정호,0294,권필,차운,2,non_contemporary,1648-1736,1569-1612
0429,김창집,0622,윤정현,차운,2,impossible,1648-1722,1793-1874
0432,임영,0025,정몽주,차운,2,non_contemporary,1649-1696,1337-1392
0437,송징은,0616,이시원,차운,2,impossible,1652-1720,1790-1866
0439,김창흡,0269,김상용,차운,2,non_contemporary,1653-1722,1561-1637
0439,김창흡,0225,이우,차운,2,non_contemporary,1653-1722,1542-1609
0439,김창흡,0122,심언광,차운,2,non_contemporary,1653-1722,1487-1540
0439,김창흡,0179,조목,차운,2,non_contemporary,1653-1722,1524-1606
0440,홍세태,0168,허엽,차운,2,non_contemporary,1653-1725,1517-1580
0440,홍세태,0619,송내희,차운,2,impossible,1653-1725,1791-1867
0442,이현조,0326,이식,차운,2,non_contemporary,1654-1710,1584-1647
0442,이현조,0593,남공철,차운,2,impossible,1654-1710,1760-1840
0443,권두경,0168,허엽,차운,2,non_contemporary,1654-1725,1517-1580
0444,최석항,0593,남공철,차운,2,impossible,1654-1724,1760-1840
0444,최석항,0109,이행,차운,2,non_contemporary,1654-1724,1478-1534
0446,박광일,0191,신응시,차운,2,non_contemporary,1655-1723,1532-1585
0448,안중관,0201,이이,차운,2,non_contemporary,1683-1752,1536-1584
0448,안중관,0191,신응시,차운,2,non_contemporary,1683-1752,1532-1585
0450,이재,0241,유근,차운,2,non_contemporary,1657-1730,1549-1627
0451,김진규,0300,이안눌,차운,2,non_contemporary,1658-1716,1571-1637
0460,이만부,0144,이황,차운,2,non_contemporary,1664-1732,1501-1570
0463,임수간,0268,이준,차운,2,non_contemporary,1665-1721,1560-1635
0464,이의현,0215,최립,차운,2,non_contemporary,1669-1745,1539-1612
0464,이의현,0579,유득공,차운,2,impossible,1669-1745,1748-1807
0464,이의현,0299,김상헌,차운,2,non_contemporary,1669-1745,1570-1652
0465,채팽윤,0116,신광한,차운,2,non_contemporary,1669-1731,1484-1555
0465,채팽윤,0286,신흠,차운,2,non_contemporary,1669-1731,1566-1628
0467,어유봉,0616,이시원,차운,2,impossible,1672-1744,1790-1866
0470,이진망,0292,허균,차운,2,non_contemporary,1672-1737,1569-1618
0474,권구,0168,허엽,차운,2,non_contemporary,1672-1749,1517-1580
0475,윤동수,0207,윤근수,차운,2,non_contemporary,1674-1739,1537-1616
0476,조태억,0086,최충성,차운,2,non_contemporary,1675-1728,1458-1491
0476,조태억,0059,신숙주,차운,2,non_contemporary,1675-1728,1417-1475
0476,조태억,0282,이정귀,차운,2,non_contemporary,1675-1728,1564-1635
0476,조태억,0341,이경석,차운,2,non_contemporary,1675-1728,1595-1671
0476,조태억,0336,정백창,차운,2,non_contemporary,1675-1728,1588-1635
0477,이간,0118,김정,차운,2,non_contemporary,1677-1727,1486-1521
0479,이하곤,0648,허유,차운,2,impossible,1677-1724,1833-1904
0479,이하곤,0215,최립,차운,2,non_contemporary,1677-1724,1539-1612
0481,윤순,0273,이수광,차운,2,non_contemporary,1680-1741,1563-1628
0484,윤봉조,0211,정곤수,차운,2,non_contemporary,1680-1761,1538-1602
0484,윤봉조,0342,하홍도,차운,2,non_contemporary,1680-1761,1593-1666
0485,이재,0129,민제인,차운,2,non_contemporary,1680-1746,1493-1549
0486,박필주,0144,이황,차운,2,non_contemporary,1680-1748,1501-1570
0488,정내교,0243,임제,차운,2,non_contemporary,1681-1759,1549-1587
0489,이익,0357,정태화,차운,2,non_contemporary,1681-1763,1602-1673
0491,한원진,0144,이황,차운,2,non_contemporary,1682-1751,1501-1570
0492,김숭겸,0110,박은,차운,2,non_contemporary,1682-1700,1479-1504
0498,심육,0282,이정귀,차운,2,non_contemporary,1685-1753,1564-1635
0498,심육,0348,김휴,차운,2,non_contemporary,1685-1753,1597-1638
0501,권만,0144,이황,차운,2,non_contemporary,1688-1749,1501-1570
0501,권만,0595,신작,차운,2,impossible,1688-1749,1760-1828
0504,강재항,0341,이경석,차운,2,non_contemporary,1689-1756,1595-1671
0506,조관빈,0343,이명한,차운,2,non_contemporary,1691-1757,1595-1645
0506,조관빈,0294,권필,차운,2,non_contemporary,1691-1757,1569-1612
0506,조관빈,0065,성간,차운,2,non_contemporary,1691-1757,1427-1456
0507,조현명,0042,이원,차운,2,non_contemporary,1691-1752,1368-1429
0508,유척기,0201,이이,차운,2,non_contemporary,1691-1767,1536-1584
0509,이종성,0643,김흥락,차운,2,impossible,1692-1759,1827-1899
0521,송명흠,0663,조긍섭,차운,2,impossible,1705-1768,1873-1933
0531,이상정,0144,이황,차운,2,non_contemporary,1711-1781,1501-1570
0531,이상정,0373,윤선거,차운,2,non_contemporary,1711-1781,1610-1669
0534,안정복,0404,박세채,차운,2,non_contemporary,1712-1791,1631-1695
0538,이광정,0020,이색,차운,2,non_contemporary,1714-1789,1328-1396
0538,이광정,0190,김효원,차운,2,non_contemporary,1714-1789,1542-1590
0539,이민보,0062,조려,차운,2,non_contemporary,1717-1799,1420-1489
0539,이민보,0326,이식,차운,2,non_contemporary,1717-1799,1584-1647
0540,서명응,0103,김극성,차운,2,non_contemporary,1716-1787,1474-1540
0542,이헌경,0025,정몽주,차운,2,non_contemporary,1719-1791,1337-1392
0543,채제공,0341,이경석,차운,2,non_contemporary,1720-1799,1595-1671
0547,유도원,0144,이황,차운,2,non_contemporary,1721-1791,1501-1570
0548,김이안,0215,최립,차운,2,non_contemporary,1722-1791,1539-1612
0550,김익,0168,허엽,차운,2,non_contemporary,1723-1790,1517-1580
0550,김익,0487,신정하,차운,2,non_contemporary,1723-1790,1680-1715
0554,송환기,0648,허유,차운,2,impossible,1728-1807,1833-1904
0555,김인후,0299,김상헌,차운,2,impossible,1510-1560,1570-1652
0555,김인후,0325,이경여,차운,2,impossible,1510-1560,1585-1657
0557,황윤석,0125,이언적,차운,2,non_contemporary,1729-1791,1491-1553
0561,성대중,0214,이성중,차운,2,non_contemporary,1732-1809,1539-1593
0563,박윤원,0367,송시열,차운,2,non_contemporary,1734-1799,1607-1689
0571,정종로,0215,최립,차운,2,non_contemporary,1738-1816,1539-1612
0576,윤기,0343,이명한,차운,2,non_contemporary,1741-1826,1595-1645
0577,이덕무,0419,이기홍,차운,2,non_contemporary,1741-1793,1641-1708
0579,유득공,0168,허엽,차운,2,non_contemporary,1748-1807,1517-1580
0579,유득공,0020,이색,차운,2,non_contemporary,1748-1807,1328-1396
0585,이만수,0643,김흥락,차운,2,impossible,1752-1820,1827-1899
0586,차좌일,0642,김평묵,차운,2,impossible,1753-1809,1819-1891
0591,송치규,0294,권필,차운,2,non_contemporary,1759-1838,1569-1612
0594,성해응,0319,심광세,차운,2,non_contemporary,1760-1839,1577-1624
0594,성해응,0215,최립,차운,2,non_contemporary,1760-1839,1539-1612
0594,성해응,0165,양사언,차운,2,non_contemporary,1760-1839,1517-1584
0604,이학규,0331,김응조,차운,2,non_contemporary,1770-1835,1587-1667
0604,이학규,0081,남효온,차운,2,non_contemporary,1770-1835,1454-1492
0605,신위,0203,정철,차운,2,non_contemporary,1769-1845,1536-1593
0608,김매순,0292,허균,차운,2,non_contemporary,1776-1840,1569-1618
0611,조인영,0408,이민서,차운,2,non_contemporary,1782-1850,1633-1688
0615,허전,0384,홍위,차운,2,non_contemporary,1797-1886,1620-1660
0616,이시원,0396,남구만,차운,2,non_contemporary,1790-1866,1629-1711
0621,이항로,0203,정철,차운,2,non_contemporary,1792-1868,1536-1593
0621,이항로,0144,이황,차운,2,non_contemporary,1792-1868,1501-1570
0624,홍한주,0287,강항,차운,2,non_contemporary,1798-1866,1567-1618
0624,홍한주,0434,최규서,차운,2,non_contemporary,1798-1866,1650-1735
0626,유중교,0144,이황,차운,2,non_contemporary,1832-1893,1501-1570
0627,신좌모,0435,김창협,차운,2,non_contemporary,1799-1877,1651-1708
0627,신좌모,0020,이색,차운,2,non_contemporary,1799-1877,1328-1396
0628,기정진,0117,김정국,차운,2,non_contemporary,1798-1879,1485-1541
0628,기정진,0406,윤추,차운,2,non_contemporary,1798-1879,1632-1707
0637,이유원,0396,남구만,차운,2,non_contemporary,1814-1888,1629-1711
0637,이유원,0409,김만기,차운,2,non_contemporary,1814-1888,1633-1687
0641,강위,0467,어유봉,차운,2,non_contemporary,1820-1884,1672-1744
0642,김평묵,0178,박순,차운,2,non_contemporary,1819-1891,1523-1589
0642,김평묵,0201,이이,차운,2,non_contemporary,1819-1891,1536-1584
0645,한장석,0025,정몽주,차운,2,non_contemporary,1832-1894,1337-1392
0645,한장석,0397,김수항,차운,2,non_contemporary,1832-1894,1629-1689
0647,최익현,0144,이황,차운,2,non_contemporary,1833-1906,1501-1570
0648,허유,0281,장흥효,차운,2,non_contemporary,1833-1904,1564-1633
0651,송병선,0395,남용익,차운,2,non_contemporary,1836-1905,1628-1692
0651,송병선,0201,이이,차운,2,non_contemporary,1836-1905,1536-1584
0651,송병선,0020,이색,차운,2,non_contemporary,1836-1905,1328-1396
0651,송병선,0215,최립,차운,2,non_contemporary,1836-1905,1539-1612
0652,이종기,0281,장흥효,차운,2,non_contemporary,1837-1902,1564-1633
0653,전우,0108,김안국,차운,2,non_contemporary,1841-1922,1478-1543
0655,곽종석,0342,하홍도,차운,2,non_contemporary,1846-1919,1593-1666
0004,이규보,0122,심언광,차운,1,impossible,1168-1241,1487-1540
0006,백분화,0400,윤증,차운,1,impossible,1179-1224,1629-1714
0006,백분화,0630,유신환,차운,1,impossible,1179-1224,1801-1859
0010,안축,0055,원호,차운,1,impossible,1282-1348,1397-1463
0010,안축,0255,하수일,차운,1,impossible,1282-1348,1553-1612
0013,민사평,0049,하위지,차운,1,impossible,1295-1359,1412-1456
0017,백문보,0289,이경전,차운,1,impossible,1303-1374,1567-1644
0020,이색,0459,이건명,차운,1,impossible,1328-1396,1663-1722
0020,이색,0399,박상현,차운,1,impossible,1328-1396,1629-1693
0021,정추,0286,신흠,차운,1,impossible,1333-1382,1566-1628
0032,조준,0635,유주목,차운,1,impossible,1346-1405,1813-1872
0032,조준,0330,오준,차운,1,impossible,1346-1405,1587-1666
0036,권근,0527,황경원,차운,1,impossible,1352-1409,1709-1787
0036,권근,0330,오준,차운,1,impossible,1352-1409,1587-1666
0036,권근,0479,이하곤,차운,1,impossible,1352-1409,1677-1724
0042,이원,0090,신용개,차운,1,impossible,1368-1429,1463-1519
0042,이원,0122,심언광,차운,1,impossible,1368-1429,1487-1540
0043,변계량,0122,심언광,차운,1,impossible,1369-1430,1487-1540
0044,윤상,0255,하수일,차운,1,impossible,1373-1455,1553-1612
0044,윤상,0566,이만운,차운,1,impossible,1373-1455,1736-1820
0044,윤상,0122,심언광,차운,1,impossible,1373-1455,1487-1540
0054,최항,0026,김구용,차운,1,non_contemporary,1409-1474,1338-1384
0057,이석형,0593,남공철,차운,1,impossible,1415-1477,1760-1840
0061,서거정,0036,권근,차운,1,non_contemporary,1420-1488,1352-1409
0061,서거정,0025,정몽주,차운,1,non_contemporary,1420-1488,1337-1392
0061,서거정,0373,윤선거,차운,1,impossible,1420-1488,1610-1669
0063,이승소,0014,이곡,차운,1,non_contemporary,1422-1484,1298-1351
0063,이승소,0020,이색,차운,1,non_contemporary,1422-1484,1328-1396
0066,김종직,0031,이첨,차운,1,non_contemporary,1431-1492,1345-1405
0066,김종직,0389,김수흥,차운,1,impossible,1431-1492,1626-1690
0066,김종직,0014,이곡,차운,1,non_contemporary,1431-1492,1298-1351
0070,이륙,0025,정몽주,차운,1,non_contemporary,1438-1498,1337-1392
0070,이륙,0289,이경전,차운,1,impossible,1438-1498,1567-1644
0072,성현,0289,이경전,차운,1,impossible,1439-1504,1567-1644
0072,성현,0255,하수일,차운,1,impossible,1439-1504,1553-1612
0075,유호인,0289,이경전,차운,1,impossible,1445-1494,1567-1644
0081,남효온,0178,박순,차운,1,impossible,1454-1492,1523-1589
0081,남효온,0299,김상헌,차운,1,impossible,1454-1492,1570-1652
0082,정수강,0383,홍여하,차운,1,impossible,1454-1527,1621-1678
0083,조위,0025,정몽주,차운,1,non_contemporary,1454-1503,1337-1392
0083,조위,0014,이곡,차운,1,non_contemporary,1454-1503,1298-1351
0085,이식,0394,이단상,차운,1,impossible,1458-1489,1628-1669
0085,이식,0348,김휴,차운,1,impossible,1458-1489,1597-1638
0094,이현보,0544,이복원,차운,1,impossible,1467-1555,1719-1792
0097,정희량,0049,하위지,차운,1,non_contemporary,1469-1502,1412-1456
0099,이목,0369,이유태,차운,1,impossible,1471-1498,1607-1684
0100,김세필,0426,김간,차운,1,impossible,1473-1533,1646-1732
0101,이희보,0544,이복원,차운,1,impossible,1473-1548,1719-1792
0106,이문건,0337,이민구,차운,1,impossible,1494-1567,1589-1670
0108,김안국,0289,이경전,차운,1,impossible,1478-1543,1567-1644
0108,김안국,0025,정몽주,차운,1,non_contemporary,1478-1543,1337-1392
0108,김안국,0566,이만운,차운,1,impossible,1478-1543,1736-1820
0110,박은,0020,이색,차운,1,non_contemporary,1479-1504,1328-1396
0113,김안로,0036,권근,차운,1,non_contemporary,1481-1537,1352-1409
0116,신광한,0027,성석린,차운,1,non_contemporary,1484-1555,1338-1423
0116,신광한,0337,이민구,차운,1,impossible,1484-1555,1589-1670
0116,신광한,0010,안축,차운,1,non_contemporary,1484-1555,1282-1348
0117,김정국,0289,이경전,차운,1,impossible,1485-1541,1567-1644
0118,김정,0348,김휴,차운,1,impossible,1486-1521,1597-1638
0118,김정,0270,박인로,차운,1,impossible,1486-1521,1561-1642
0118,김정,0566,이만운,차운,1,impossible,1486-1521,1736-1820
0119,소세양,0025,정몽주,차운,1,non_contemporary,1486-1562,1337-1392
0121,송인수,0014,이곡,차운,1,non_contemporary,1499-1547,1298-1351
0121,송인수,0057,이석형,차운,1,non_contemporary,1499-1547,1415-1477
0122,심언광,0014,이곡,차운,1,non_contemporary,1487-1540,1298-1351
0122,심언광,0325,이경여,차운,1,impossible,1487-1540,1585-1657
0122,심언광,0367,송시열,차운,1,impossible,1487-1540,1607-1689
0126,정사룡,0014,이곡,차운,1,non_contemporary,1491-1570,1298-1351
0127,기준,0243,임제,차운,1,impossible,1492-1521,1549-1587
0129,민제인,0025,정몽주,차운,1,non_contemporary,1493-1549,1337-1392
0129,민제인,0033,하륜,차운,1,non_contemporary,1493-1549,1347-1416
0132,송순,0635,유주목,차운,1,impossible,1493-1582,1813-1872
0132,송순,0454,이해조,차운,1,impossible,1493-1582,1660-1711
0132,송순,0051,정극인,차운,1,non_contemporary,1493-1582,1401-1481
0132,송순,0036,권근,차운,1,non_contemporary,1493-1582,1352-1409
0132,송순,0434,최규서,차운,1,impossible,1493-1582,1650-1735
0132,송순,0025,정몽주,차운,1,non_contemporary,1493-1582,1337-1392
0134,주세붕,0479,이하곤,차운,1,impossible,1495-1554,1677-1724
0134,주세붕,0034,이숭인,차운,1,non_contemporary,1495-1554,1347-1392
0134,주세붕,0359,황호,차운,1,impossible,1495-1554,1604-1656
0134,주세붕,0064,강희맹,차운,1,non_contemporary,1495-1554,1424-1483
0134,주세붕,0453,조덕린,차운,1,impossible,1495-1554,1658-1737
0134,주세붕,0050,유방선,차운,1,non_contemporary,1495-1554,1388-1443
0134,주세붕,0477,이간,차운,1,impossible,1495-1554,1677-1727
0135,이해,0014,이곡,차운,1,non_contemporary,1496-1550,1298-1351
0136,임억령,0004,이규보,차운,1,non_contemporary,1496-1568,1168-1241
0138,나세찬,0389,김수흥,차운,1,impossible,1498-1551,1626-1690
0140,조욱,0387,이유장,차운,1,impossible,1498-1557,1625-1701
0144,이황,0374,박장원,차운,1,impossible,1501-1570,1612-1671
0144,이황,0348,김휴,차운,1,impossible,1501-1570,1597-1638
0144,이황,0639,남병철,차운,1,impossible,1501-1570,1817-1863
0146,최연,0031,이첨,차운,1,non_contemporary,1503-1549,1345-1405
0146,최연,0057,이석형,차운,1,non_contemporary,1503-1549,1415-1477
0146,최연,0026,김구용,차운,1,non_contemporary,1503-1549,1338-1384
0146,최연,0458,이관명,차운,1,impossible,1503-1549,1661-1733
0148,홍섬,0572,박준원,차운,1,impossible,1504-1585,1739-1807
0151,김인후,0454,이해조,차운,1,impossible,1510-1560,1660-1711
0151,김인후,0398,박세당,차운,1,impossible,1510-1560,1629-1703
0151,김인후,0069,김시습,차운,1,non_contemporary,1510-1560,1435-1493
0154,이정,0095,이주,차운,1,non_contemporary,1512-1571,1468-1504
0159,노수신,0648,허유,차운,1,impossible,1515-1590,1833-1904
0162,송인,0053,김수온,차운,1,non_contemporary,1517-1584,1409-1481
0165,양사언,0078,채수,차운,1,non_contemporary,1517-1584,1449-1515
0165,양사언,0595,신작,차운,1,impossible,1517-1584,1760-1828
0165,양사언,0338,윤순지,차운,1,impossible,1517-1584,1591-1666
0169,황준량,0029,탁광무,차운,1,non_contemporary,1517-1563,1330-1410
0169,황준량,0479,이하곤,차운,1,impossible,1517-1563,1677-1724
0169,황준량,0477,이간,차운,1,impossible,1517-1563,1677-1727
0169,황준량,0017,백문보,차운,1,non_contemporary,1517-1563,1303-1374
0170,노진,0066,김종직,차운,1,non_contemporary,1518-1578,1431-1492
0178,박순,0025,정몽주,차운,1,non_contemporary,1523-1589,1337-1392
0181,구봉령,0010,안축,차운,1,non_contemporary,1526-1586,1282-1348
0185,기대승,0020,이색,차운,1,non_contemporary,1527-1572,1328-1396
0187,구사맹,0014,이곡,차운,1,non_contemporary,1531-1604,1298-1351
0187,구사맹,0066,김종직,차운,1,non_contemporary,1531-1604,1431-1492
0187,구사맹,0643,김흥락,차운,1,impossible,1531-1604,1827-1899
0187,구사맹,0021,정추,차운,1,non_contemporary,1531-1604,1333-1382
0188,김부륜,0469,신익황,차운,1,impossible,1531-1598,1672-1722
0188,김부륜,0578,김재찬,차운,1,impossible,1531-1598,1746-1827
0189,권호문,0624,홍한주,차운,1,impossible,1532-1587,1798-1866
0189,권호문,0104,박상,차운,1,non_contemporary,1532-1587,1474-1530
0189,권호문,0348,김휴,차운,1,impossible,1532-1587,1597-1638
0189,권호문,0519,김원행,차운,1,impossible,1532-1587,1702-1772
0189,권호문,0027,성석린,차운,1,non_contemporary,1532-1587,1338-1423
0190,김효원,0006,백분화,차운,1,non_contemporary,1542-1590,1179-1224
0191,신응시,0036,권근,차운,1,non_contemporary,1532-1585,1352-1409
0192,황정욱,0418,임방,차운,1,impossible,1532-1607,1640-1724
0193,윤두수,0643,김흥락,차운,1,impossible,1533-1601,1827-1899
0194,고경명,0037,이행,차운,1,non_contemporary,1533-1592,1352-1432
0196,권문해,0505,오광운,차운,1,impossible,1534-1591,1689-1745
0196,권문해,0055,원호,차운,1,non_contemporary,1534-1591,1397-1463
0196,권문해,0090,신용개,차운,1,non_contemporary,1534-1591,1463-1519
0200,이제신,0090,신용개,차운,1,non_contemporary,1536-1583,1463-1519
0201,이이,0090,신용개,차운,1,non_contemporary,1536-1584,1463-1519
0201,이이,0066,김종직,차운,1,non_contemporary,1536-1584,1431-1492
0201,이이,0417,임상원,차운,1,impossible,1536-1584,1638-1697
0204,홍성민,0630,유신환,차운,1,impossible,1536-1594,1801-1859
0204,홍성민,0477,이간,차운,1,impossible,1536-1594,1677-1727
0204,홍성민,0014,이곡,차운,1,non_contemporary,1536-1594,1298-1351
0204,홍성민,0544,이복원,차운,1,impossible,1536-1594,1719-1792
0206,백광훈,0544,이복원,차운,1,impossible,1537-1582,1719-1792
0210,김성일,0076,김흔,차운,1,non_contemporary,1538-1593,1448-1492
0210,김성일,0416,김만중,차운,1,impossible,1538-1593,1637-1692
0216,최경창,0025,정몽주,차운,1,non_contemporary,1539-1583,1337-1392
0216,최경창,0544,이복원,차운,1,impossible,1539-1583,1719-1792
0217,김륵,0547,유도원,차운,1,impossible,1540-1616,1721-1791
0223,안민학,0090,신용개,차운,1,non_contemporary,1542-1601,1463-1519
0224,류성룡,0104,박상,차운,1,non_contemporary,1542-1607,1474-1530
0224,류성룡,0477,이간,차운,1,impossible,1542-1607,1677-1727
0226,이순인,0648,허유,차운,1,impossible,1533-1592,1833-1904
0227,정구,0021,정추,차운,1,non_contemporary,1543-1620,1333-1382
0227,정구,0015,정포,차운,1,non_contemporary,1543-1620,1309-1345
0228,양대박,0083,조위,차운,1,non_contemporary,1543-1592,1454-1503
0229,권호문,0090,신용개,차운,1,non_contemporary,1532-1587,1463-1519
0230,조헌,0544,이복원,차운,1,impossible,1544-1592,1719-1792
0230,조헌,0402,송규렴,차운,1,impossible,1544-1592,1630-1709
0230,조헌,0108,김안국,차운,1,non_contemporary,1544-1592,1478-1543
0231,유희경,0595,신작,차운,1,impossible,1545-1636,1760-1828
0231,유희경,0060,성삼문,차운,1,non_contemporary,1545-1636,1418-1456
0231,유희경,0557,황윤석,차운,1,impossible,1545-1636,1729-1791
0239,심희수,0083,조위,차운,1,non_contemporary,1548-1622,1454-1503
0239,심희수,0066,김종직,차운,1,non_contemporary,1548-1622,1431-1492
0239,심희수,0025,정몽주,차운,1,non_contemporary,1548-1622,1337-1392
0241,유근,0540,서명응,차운,1,impossible,1549-1627,1716-1787
0241,유근,0082,정수강,차운,1,non_contemporary,1549-1627,1454-1527
0241,유근,0083,조위,차운,1,non_contemporary,1549-1627,1454-1503
0241,유근,0643,김흥락,차운,1,impossible,1549-1627,1827-1899
0241,유근,0113,김안로,차운,1,non_contemporary,1549-1627,1481-1537
0241,유근,0043,변계량,차운,1,non_contemporary,1549-1627,1369-1430
0241,유근,0394,이단상,차운,1,impossible,1549-1627,1628-1669
0243,임제,0394,이단상,차운,1,impossible,1549-1587,1628-1669
0243,임제,0010,안축,차운,1,non_contemporary,1549-1587,1282-1348
0243,임제,0025,정몽주,차운,1,non_contemporary,1549-1587,1337-1392
0248,오억령,0095,이주,차운,1,non_contemporary,1552-1618,1468-1504
0248,오억령,0020,이색,차운,1,non_contemporary,1552-1618,1328-1396
0250,고상안,0090,신용개,차운,1,non_contemporary,1553-1623,1463-1519
0251,이호민,0434,최규서,차운,1,impossible,1553-1634,1650-1735
0251,이호민,0095,이주,차운,1,non_contemporary,1553-1634,1468-1504
0251,이호민,0103,김극성,차운,1,non_contemporary,1553-1634,1474-1540
0251,이호민,0479,이하곤,차운,1,impossible,1553-1634,1677-1724
0251,이호민,0086,최충성,차운,1,non_contemporary,1553-1634,1458-1491
0251,이호민,0109,이행,차운,1,non_contemporary,1553-1634,1478-1534
0251,이호민,0043,변계량,차운,1,non_contemporary,1553-1634,1369-1430
0251,이호민,0635,유주목,차운,1,impossible,1553-1634,1813-1872
0251,이호민,0090,신용개,차운,1,non_contemporary,1553-1634,1463-1519
0251,이호민,0121,송인수,차운,1,non_contemporary,1553-1634,1499-1547
0255,하수일,0081,남효온,차운,1,non_contemporary,1553-1612,1454-1492
0256,조정,0025,정몽주,차운,1,non_contemporary,1555-1636,1337-1392
0259,배용길,0036,권근,차운,1,non_contemporary,1556-1609,1352-1409
0259,배용길,0449,이이명,차운,1,impossible,1556-1609,1658-1722
0259,배용길,0010,안축,차운,1,non_contemporary,1556-1609,1282-1348
0259,배용길,0030,이존오,차운,1,non_contemporary,1556-1609,1341-1371
0262,김용,0025,정몽주,차운,1,non_contemporary,1557-1620,1337-1392
0263,서성,0448,안중관,차운,1,impossible,1558-1631,1683-1752
